Title,Price,In Stock,Category
asus geforce gt 730 2gb gddr5 nvidia graphics card,2529.0,True,Graphics Cards (GPUs)
asus geforce rtx 3070 dual oc v2 8gb gddr6 nvidia graphics card,11049.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 4080 eagle oc 16gb gddr6x nvidia graphics card,29189.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 4080 gaming oc 16gb gddr6x nvidia graphics card,29529.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 4080 aero oc 16gb gddr6x nvidia graphics card,29589.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3060 gaming oc 8gb gddr6 nvidia graphics card,8219.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 4090 aorus xtreme waterforce 24gb gddr6x pcie 4 0 nvidia graphics card,51799.0,True,Graphics Cards (GPUs)
msi geforce rtx 4090 suprim liquid x 24g gddr6x pcie 4 0 nvidia graphics card,48749.0,True,Graphics Cards (GPUs)
asus geforce rtx 4090 tuf gaming oc 24gb gddr6x pcie 4 0 nvidia graphics card,45489.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 4090 gaming oc 24gb gddr6x pcie 4 0 nvidia graphics card,45409.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 4090 aorus master 24gb gddr6x pcie 4 0 nvidia graphics card,48059.0,True,Graphics Cards (GPUs)
asus geforce gt 710 1gb gddr5 passive nvidia graphics card,1969.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3050 aorus elite 8gb gddr6 pcie 4 0 nvidia graphics card,8219.0,True,Graphics Cards (GPUs)
asus rog strix geforce rtx 3050 gaming 8gb gddr6 pcie 4 0 nvidia graphics card,10619.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 aorus xtreme waterforce 12gb gddr6x aio 240mm radiator pcie 4 0 desktop graphics card,22459.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 aorus xtreme waterforce wb 12gb gddr6x pcie 4 0 desktop graphics card,22589.0,True,Graphics Cards (GPUs)
